snapshot_month,model_id,task_id,onet_task_text,benchmark_observability,structural_exposure_100,capability_fit_100,realized_exposure_100,oc_100,benchmark_coverage_ratio
2026-04,terminus_2_claude_opus_4_5,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,17.3400,10.7170,43.7500,0.0140
2026-04,terminus_2_claude_opus_4_5,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,34.6800,12.7397,81.2500,0.0724
2026-04,terminus_2_claude_opus_4_5,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,40.4600,19.5543,81.2500,0.0634
2026-04,terminus_2_claude_opus_4_5,T16,Establish and execute a project communication plan.,medium,51.9700,40.4600,21.0271,62.5000,0.0350
2026-04,terminus_2_claude_opus_4_5,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,49.1300,22.6588,56.2500,0.1039
2026-04,terminus_2_claude_opus_4_5,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,37.5700,13.6266,87.5000,0.0433
2026-04,terminus_2_claude_opus_4_5,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,40.4600,15.0592,75.0000,0.0650
2026-04,terminus_2_claude_opus_4_5,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,52.0200,19.1954,93.7500,0.0726
2026-04,terminus_2_claude_opus_4_5,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,46.2400,13.1668,93.7500,0.0960
2026-04,terminus_2_claude_opus_4_6,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,53.4650,30.7745,81.2500,0.0580
2026-04,terminus_2_claude_opus_4_6,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,40.8850,13.4021,75.0000,0.0465
2026-04,terminus_2_claude_opus_4_6,T03,Monitor or track project milestones and deliverables.,high,50.6550,37.7400,19.1172,43.7500,0.0450
2026-04,terminus_2_claude_opus_4_6,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,53.4650,18.3305,62.5000,0.0430
2026-04,terminus_2_claude_opus_4_6,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,22.0150,7.9683,75.0000,0.0158
2026-04,terminus_2_claude_opus_4_6,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,53.4650,28.9647,93.7500,0.0549
2026-04,terminus_2_claude_opus_4_6,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,53.4650,18.1567,43.7500,0.0442
2026-04,terminus_2_claude_opus_4_6,T08,Direct or coordinate activities of project personnel.,medium,36.6950,53.4650,19.6190,87.5000,0.0438
2026-04,terminus_2_claude_opus_4_6,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,37.7400,18.0152,75.0000,0.0457
2026-04,terminus_2_claude_opus_4_6,T10,Identify need for initial or supplemental project resources.,medium,42.6150,44.0300,18.7634,62.5000,0.0796
2026-04,terminus_2_claude_opus_4_6,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,50.3200,32.3910,81.2500,0.0864
2026-04,terminus_2_claude_opus_4_6,T12,Perform risk assessments to develop response strategies.,high,47.7700,34.5950,16.5260,68.7500,0.0245
2026-04,terminus_2_claude_opus_4_6,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,18.8700,11.6626,43.7500,0.0140
2026-04,terminus_2_claude_opus_4_6,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,37.7400,13.8638,81.2500,0.0724
2026-04,terminus_2_claude_opus_4_6,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,44.0300,21.2797,81.2500,0.0634
2026-04,terminus_2_claude_opus_4_6,T16,Establish and execute a project communication plan.,medium,51.9700,44.0300,22.8824,62.5000,0.0350
2026-04,terminus_2_claude_opus_4_6,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,53.4650,24.6581,56.2500,0.1039
2026-04,terminus_2_claude_opus_4_6,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,40.8850,14.8290,87.5000,0.0433
2026-04,terminus_2_claude_opus_4_6,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,44.0300,16.3880,75.0000,0.0650
2026-04,terminus_2_claude_opus_4_6,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,56.6100,20.8891,93.7500,0.0726
2026-04,terminus_2_claude_opus_4_6,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,50.3200,14.3286,93.7500,0.0960
2026-04,terminus_2_claude_sonnet_4_5,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,36.3800,20.9403,81.2500,0.0580
2026-04,terminus_2_claude_sonnet_4_5,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,27.8200,9.1194,75.0000,0.0465
2026-04,terminus_2_claude_sonnet_4_5,T03,Monitor or track project milestones and deliverables.,high,50.6550,25.6800,13.0082,43.7500,0.0450
2026-04,terminus_2_claude_sonnet_4_5,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,36.3800,12.4729,62.5000,0.0430
2026-04,terminus_2_claude_sonnet_4_5,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,14.9800,5.4220,75.0000,0.0158
2026-04,terminus_2_claude_sonnet_4_5,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,36.3800,19.7089,93.7500,0.0549
2026-04,terminus_2_claude_sonnet_4_5,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,36.3800,12.3546,43.7500,0.0442
2026-04,terminus_2_claude_sonnet_4_5,T08,Direct or coordinate activities of project personnel.,medium,36.6950,36.3800,13.3496,87.5000,0.0438
2026-04,terminus_2_claude_sonnet_4_5,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,25.6800,12.2583,75.0000,0.0457
2026-04,terminus_2_claude_sonnet_4_5,T10,Identify need for initial or supplemental project resources.,medium,42.6150,29.9600,12.7675,62.5000,0.0796
2026-04,terminus_2_claude_sonnet_4_5,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,34.2400,22.0403,81.2500,0.0864
2026-04,terminus_2_claude_sonnet_4_5,T12,Perform risk assessments to develop response strategies.,high,47.7700,23.5400,11.2451,68.7500,0.0245
2026-04,terminus_2_claude_sonnet_4_5,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,12.8400,7.9358,43.7500,0.0140
2026-04,terminus_2_claude_sonnet_4_5,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,25.6800,9.4335,81.2500,0.0724
2026-04,terminus_2_claude_sonnet_4_5,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,29.9600,14.4797,81.2500,0.0634
2026-04,terminus_2_claude_sonnet_4_5,T16,Establish and execute a project communication plan.,medium,51.9700,29.9600,15.5702,62.5000,0.0350
2026-04,terminus_2_claude_sonnet_4_5,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,36.3800,16.7785,56.2500,0.1039
2026-04,terminus_2_claude_sonnet_4_5,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,27.8200,10.0903,87.5000,0.0433
2026-04,terminus_2_claude_sonnet_4_5,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,29.9600,11.1511,75.0000,0.0650
2026-04,terminus_2_claude_sonnet_4_5,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,38.5200,14.2139,93.7500,0.0726
2026-04,terminus_2_claude_sonnet_4_5,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,34.2400,9.7498,93.7500,0.0960
2026-04,terminus_2_deepseek_v3_2,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,33.6600,19.3747,81.2500,0.0580
2026-04,terminus_2_deepseek_v3_2,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,25.7400,8.4376,75.0000,0.0465
2026-04,terminus_2_deepseek_v3_2,T03,Monitor or track project milestones and deliverables.,high,50.6550,23.7600,12.0356,43.7500,0.0450
2026-04,terminus_2_deepseek_v3_2,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,33.6600,11.5403,62.5000,0.0430
2026-04,terminus_2_deepseek_v3_2,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,13.8600,5.0166,75.0000,0.0158
2026-04,terminus_2_deepseek_v3_2,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,33.6600,18.2353,93.7500,0.0549
2026-04,terminus_2_deepseek_v3_2,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,33.6600,11.4309,43.7500,0.0442
2026-04,terminus_2_deepseek_v3_2,T08,Direct or coordinate activities of project personnel.,medium,36.6950,33.6600,12.3515,87.5000,0.0438
2026-04,terminus_2_deepseek_v3_2,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,23.7600,11.3418,75.0000,0.0457
2026-04,terminus_2_deepseek_v3_2,T10,Identify need for initial or supplemental project resources.,medium,42.6150,27.7200,11.8129,62.5000,0.0796
2026-04,terminus_2_deepseek_v3_2,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,31.6800,20.3924,81.2500,0.0864
2026-04,terminus_2_deepseek_v3_2,T12,Perform risk assessments to develop response strategies.,high,47.7700,21.7800,10.4043,68.7500,0.0245
2026-04,terminus_2_deepseek_v3_2,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,11.8800,7.3424,43.7500,0.0140
2026-04,terminus_2_deepseek_v3_2,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,23.7600,8.7282,81.2500,0.0724
2026-04,terminus_2_deepseek_v3_2,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,27.7200,13.3971,81.2500,0.0634
2026-04,terminus_2_deepseek_v3_2,T16,Establish and execute a project communication plan.,medium,51.9700,27.7200,14.4061,62.5000,0.0350
2026-04,terminus_2_deepseek_v3_2,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,33.6600,15.5240,56.2500,0.1039
2026-04,terminus_2_deepseek_v3_2,T18,"Monitor the performance of project team members, providing and documenting performance feedback.",low,36.2700,25.7400,9.3359,87.5000,0.0433
2026-04,terminus_2_deepseek_v3_2,T19,Coordinate recruitment or selection of project personnel.,low,37.2200,27.7200,10.3174,75.0000,0.0650
2026-04,terminus_2_deepseek_v3_2,T20,"Assign duties, responsibilities, and spans of authority to project personnel.",low,36.9000,35.6400,13.1512,93.7500,0.0726
2026-04,terminus_2_deepseek_v3_2,T21,Negotiate with project stakeholders or suppliers to obtain resources or materials.,low,28.4750,31.6800,9.0209,93.7500,0.0960
2026-04,terminus_2_gemini_2_5_flash,T01,"Manage project execution to ensure adherence to budget, schedule, and scope.",high,57.5600,14.3650,8.2685,81.2500,0.0580
2026-04,terminus_2_gemini_2_5_flash,T02,Confer with project personnel to identify and resolve problems.,medium,32.7800,10.9850,3.6009,75.0000,0.0465
2026-04,terminus_2_gemini_2_5_flash,T03,Monitor or track project milestones and deliverables.,high,50.6550,10.1400,5.1364,43.7500,0.0450
2026-04,terminus_2_gemini_2_5_flash,T04,"Submit project deliverables, ensuring adherence to quality standards.",medium,34.2850,14.3650,4.9250,62.5000,0.0430
2026-04,terminus_2_gemini_2_5_flash,T05,"Assess current or future customer needs and priorities by communicating directly with customers, conducting surveys, or other methods.",medium,36.1950,5.9150,2.1409,75.0000,0.0158
2026-04,terminus_2_gemini_2_5_flash,T06,"Initiate, review, or approve modifications to project plans.",high,54.1750,14.3650,7.7822,93.7500,0.0549
2026-04,terminus_2_gemini_2_5_flash,T07,Schedule and facilitate meetings related to information technology projects.,medium,33.9600,14.3650,4.8784,43.7500,0.0442
2026-04,terminus_2_gemini_2_5_flash,T08,Direct or coordinate activities of project personnel.,medium,36.6950,14.3650,5.2712,87.5000,0.0438
2026-04,terminus_2_gemini_2_5_flash,T09,Develop implementation plans that include analyses such as cost-benefit or return on investment (ROI).,high,47.7350,10.1400,4.8403,75.0000,0.0457
2026-04,terminus_2_gemini_2_5_flash,T10,Identify need for initial or supplemental project resources.,medium,42.6150,11.8300,5.0414,62.5000,0.0796
2026-04,terminus_2_gemini_2_5_flash,T11,"Develop or update project plans for information technology projects including information such as project objectives, technologies, systems, information specifications, schedules, funding, and staffing.",high,64.3700,13.5200,8.7028,81.2500,0.0864
2026-04,terminus_2_gemini_2_5_flash,T12,Perform risk assessments to develop response strategies.,high,47.7700,9.2950,4.4402,68.7500,0.0245
2026-04,terminus_2_gemini_2_5_flash,T13,"Prepare project status reports by collecting, analyzing, and summarizing information and trends.",high,61.8050,5.0700,3.1335,43.7500,0.0140
2026-04,terminus_2_gemini_2_5_flash,T14,"Identify, review, or select vendors or consultants to meet project needs.",medium,36.7350,10.1400,3.7249,81.2500,0.0724
2026-04,terminus_2_gemini_2_5_flash,T15,Develop and manage annual budgets for information technology projects.,high,48.3300,11.8300,5.7174,81.2500,0.0634
2026-04,terminus_2_gemini_2_5_flash,T16,Establish and execute a project communication plan.,medium,51.9700,11.8300,6.1481,62.5000,0.0350
2026-04,terminus_2_gemini_2_5_flash,T17,Develop and manage work breakdown structure (WBS) of information technology projects.,high,46.1200,14.3650,6.6251,56.2500,0.1039
